"gene_id","gene_id_clean","symbol","entrez"
"ENSG00000184669.9","ENSG00000184669","OR7E14P","10819"
"ENSG00000184672.11","ENSG00000184672","RALYL","138046"
"ENSG00000184675.10","ENSG00000184675","AMER1","139285"
"ENSG00000184677.17","ENSG00000184677","ZBTB40","9923"
"ENSG00000184678.10","ENSG00000184678","H2BC21","8349"
"ENSG00000184697.6","ENSG00000184697","CLDN6","9074"
"ENSG00000184698.5","ENSG00000184698","OR51M1","390059"
"ENSG00000184702.19","ENSG00000184702","SEPTIN5","5413"
"ENSG00000184708.17","ENSG00000184708","EIF4ENIF1","56478"
"ENSG00000184709.7","ENSG00000184709","LRRC26","389816"
"ENSG00000184716.13","ENSG00000184716","SERINC4","619189"
"ENSG00000184719.11","ENSG00000184719","RNLS","55328"
"ENSG00000184724.5","ENSG00000184724","KRTAP6-1","337966"
"ENSG00000184730.10","ENSG00000184730","APOBR","55911"
"ENSG00000184731.5","ENSG00000184731","FAM110C","642273"
"ENSG00000184735.6","ENSG00000184735","DDX53","168400"
"ENSG00000184741.6","ENSG00000184741","OR5AQ1P","81221"
"ENSG00000184743.12","ENSG00000184743","ATL3","25923"
"ENSG00000184752.12","ENSG00000184752","NDUFA12","55967"
"ENSG00000184761.8","ENSG00000184761",NA,NA
"ENSG00000184774.10","ENSG00000184774",NA,NA
"ENSG00000184785.5","ENSG00000184785","SMIM10","644538"
"ENSG00000184786.5","ENSG00000184786","DYNLT2","6991"
"ENSG00000184787.18","ENSG00000184787","UBE2G2","7327"
"ENSG00000184788.13","ENSG00000184788","SATL1","340562"
"ENSG00000184789.6","ENSG00000184789","OR4C10P","79526"
"ENSG00000184792.15","ENSG00000184792","OSBP2","23762"
"ENSG00000184795.9","ENSG00000184795",NA,NA
"ENSG00000184809.12","ENSG00000184809","B3GALT5-AS1","114041"
"ENSG00000184811.3","ENSG00000184811","TRARG1","286753"
"ENSG00000184814.5","ENSG00000184814","PRR23B","389151"
"ENSG00000184828.9","ENSG00000184828","ZBTB7C","201501"
"ENSG00000184831.13","ENSG00000184831","APOO","79135"
"ENSG00000184838.14","ENSG00000184838","PRR16","51334"
"ENSG00000184840.11","ENSG00000184840","TMED9","54732"
"ENSG00000184844.6","ENSG00000184844",NA,NA
"ENSG00000184845.3","ENSG00000184845","DRD1","1812"
"ENSG00000184856.6","ENSG00000184856","LINC00308","54143"
"ENSG00000184857.7","ENSG00000184857","TMEM186","25880"
"ENSG00000184860.9","ENSG00000184860","SDR42E1","93517"
"ENSG00000184863.10","ENSG00000184863","RBM33","155435"
"ENSG00000184867.13","ENSG00000184867","ARMCX2","9823"
"ENSG00000184887.13","ENSG00000184887","BTBD6","90135"
"ENSG00000184895.7","ENSG00000184895","SRY","6736"
"ENSG00000184897.5","ENSG00000184897","H1-10","8971"
"ENSG00000184898.6","ENSG00000184898","RBM43","375287"
"ENSG00000184900.15","ENSG00000184900","SUMO3","6612"
"ENSG00000184903.9","ENSG00000184903","IMMP2L","83943"
"ENSG00000184905.8","ENSG00000184905","TCEAL2","140597"
"ENSG00000184906.11","ENSG00000184906",NA,NA
"ENSG00000184908.17","ENSG00000184908","CLCNKB","1188"
"ENSG00000184911.14","ENSG00000184911","DMRTC1B","728656"
"ENSG00000184916.8","ENSG00000184916","JAG2","3714"
"ENSG00000184922.13","ENSG00000184922","FMNL1","752"
"ENSG00000184923.12","ENSG00000184923","NUTM2A","728118"
"ENSG00000184924.5","ENSG00000184924","PTRHD1","391356"
"ENSG00000184925.11","ENSG00000184925","LCN12","286256"
"ENSG00000184933.5","ENSG00000184933","OR6A2","8590"
"ENSG00000184937.13","ENSG00000184937","WT1","7490"
"ENSG00000184939.15","ENSG00000184939","ZFP90","146198"
"ENSG00000184945.13","ENSG00000184945","AQP12A","375318"
"ENSG00000184949.15","ENSG00000184949","FAM227A","646851"
"ENSG00000184954.4","ENSG00000184954","OR6C70","390327"
"ENSG00000184956.15","ENSG00000184956","MUC6","4588"
"ENSG00000184961.5","ENSG00000184961","RPL7AP49","100271214"
"ENSG00000184967.6","ENSG00000184967","NOC4L","79050"
"ENSG00000184979.9","ENSG00000184979","USP18","11274"
"ENSG00000184983.10","ENSG00000184983","NDUFA6","4700"
"ENSG00000184984.9","ENSG00000184984","CHRM5","1133"
"ENSG00000184985.16","ENSG00000184985","SORCS2","57537"
"ENSG00000184986.10","ENSG00000184986","TMEM121","80757"
"ENSG00000184988.8","ENSG00000184988","TMEM106A","113277"
"ENSG00000184990.12","ENSG00000184990","SIVA1","10572"
"ENSG00000184991.2","ENSG00000184991","TTTY13","83868"
"ENSG00000184992.10","ENSG00000184992","BRI3BP","140707"
"ENSG00000184995.7","ENSG00000184995","IFNE","338376"
"ENSG00000184999.11","ENSG00000184999","SLC22A10","387775"
"ENSG00000185000.11","ENSG00000185000","DGAT1","8694"
"ENSG00000185002.9","ENSG00000185002","RFX6","222546"
"ENSG00000185008.17","ENSG00000185008","ROBO2","6092"
"ENSG00000185009.12","ENSG00000185009","AP3M1","26985"
"ENSG00000185010.14","ENSG00000185010","F8","2157"
"ENSG00000185013.16","ENSG00000185013","NT5C1B","93034"
"ENSG00000185015.7","ENSG00000185015","CA13","377677"
"ENSG00000185019.16","ENSG00000185019","UBOX5","22888"
"ENSG00000185022.11","ENSG00000185022","MAFF","23764"
"ENSG00000185024.16","ENSG00000185024","BRF1","2972"
"ENSG00000185028.3","ENSG00000185028","LRRC14B","389257"
"ENSG00000185031.6","ENSG00000185031",NA,NA
"ENSG00000185033.14","ENSG00000185033","SEMA4B","10509"
"ENSG00000185037.9","ENSG00000185037",NA,NA
"ENSG00000185038.14","ENSG00000185038","MROH2A","339766"
"ENSG00000185040.13","ENSG00000185040","SPDYE16","102723555"
"ENSG00000185043.11","ENSG00000185043","CIB1","10519"
"ENSG00000185046.18","ENSG00000185046","ANKS1B","56899"
"ENSG00000185049.14","ENSG00000185049","NELFA","7469"
"ENSG00000185052.11","ENSG00000185052","SLC24A3","57419"
"ENSG00000185053.13","ENSG00000185053","SGCZ","137868"
"ENSG00000185055.10","ENSG00000185055","EFCAB10","100130771"
"ENSG00000185056.9","ENSG00000185056","C5orf47","133491"
"ENSG00000185065.6","ENSG00000185065","UFD1-AS1","105372860"
"ENSG00000185069.2","ENSG00000185069","KRT76","51350"
"ENSG00000185070.10","ENSG00000185070","FLRT2","23768"
"ENSG00000185074.7","ENSG00000185074",NA,NA
"ENSG00000185078.3","ENSG00000185078","RPL9P14","100132061"
"ENSG00000185085.2","ENSG00000185085","INTS5","80789"
"ENSG00000185088.13","ENSG00000185088","RPS27L","51065"
"ENSG00000185090.14","ENSG00000185090","MANEAL","149175"
"ENSG00000185100.10","ENSG00000185100","ADSS1","122622"
"ENSG00000185101.12","ENSG00000185101","ANO9","338440"
"ENSG00000185104.19","ENSG00000185104","FAF1","11124"
"ENSG00000185105.5","ENSG00000185105","MYADML2","255275"
"ENSG00000185112.5","ENSG00000185112","FAM43A","131583"
"ENSG00000185115.5","ENSG00000185115","NSMCE3","56160"
"ENSG00000185122.10","ENSG00000185122","HSF1","3297"
"ENSG00000185127.6","ENSG00000185127","C6orf120","387263"
"ENSG00000185129.5","ENSG00000185129","PURA","5813"
"ENSG00000185130.5","ENSG00000185130","H2BC13","8340"
"ENSG00000185133.13","ENSG00000185133","INPP5J","27124"
"ENSG00000185149.5","ENSG00000185149","NPY2R","4887"
"ENSG00000185155.11","ENSG00000185155","MIXL1","83881"
"ENSG00000185156.5","ENSG00000185156","MFSD6L","162387"
"ENSG00000185158.12","ENSG00000185158","LRRC37B","114659"
"ENSG00000185163.9","ENSG00000185163","DDX51","317781"
"ENSG00000185164.14","ENSG00000185164","NOMO2","283820"
"ENSG00000185168.5","ENSG00000185168",NA,NA
"ENSG00000185176.12","ENSG00000185176","AQP12A","375318"
"ENSG00000185177.12","ENSG00000185177","ZNF479","90827"
"ENSG00000185182.14","ENSG00000185182","GOLGA8EP","390535"
"ENSG00000185186.8","ENSG00000185186",NA,NA
"ENSG00000185187.12","ENSG00000185187","SIGIRR","59307"
"ENSG00000185189.17","ENSG00000185189","NRBP2","340371"
"ENSG00000185198.11","ENSG00000185198","PRSS57","400668"
"ENSG00000185201.16","ENSG00000185201","IFITM2","10581"
"ENSG00000185203.12","ENSG00000185203","WASIR1","100128260"
"ENSG00000185215.8","ENSG00000185215","TNFAIP2","7127"
"ENSG00000185219.16","ENSG00000185219","ZNF445","353274"
"ENSG00000185220.11","ENSG00000185220","PGBD2","267002"
"ENSG00000185221.6","ENSG00000185221",NA,NA
"ENSG00000185222.9","ENSG00000185222","TCEAL9","51186"
"ENSG00000185231.4","ENSG00000185231","MC2R","4158"
"ENSG00000185236.11","ENSG00000185236","RAB11B","9230"
"ENSG00000185238.12","ENSG00000185238","PRMT3","10196"
"ENSG00000185245.7","ENSG00000185245","GP1BA","2811"
"ENSG00000185246.17","ENSG00000185246","PRPF39","55015"
"ENSG00000185247.14","ENSG00000185247","MAGEA11","4110"
"ENSG00000185250.15","ENSG00000185250","PPIL6","285755"
"ENSG00000185252.18","ENSG00000185252","ZNF74","7625"
"ENSG00000185261.14","ENSG00000185261","KIAA0825","285600"
"ENSG00000185262.8","ENSG00000185262","UBALD2","283991"
"ENSG00000185264.11","ENSG00000185264","CIMIP4","339669"
"ENSG00000185267.9","ENSG00000185267","CDNF","441549"
"ENSG00000185269.11","ENSG00000185269","NOTUM","147111"
"ENSG00000185271.8","ENSG00000185271","KLHL33","123103"
"ENSG00000185272.13","ENSG00000185272","RBM11","54033"
"ENSG00000185274.11","ENSG00000185274","GALNT17","64409"
"ENSG00000185275.6","ENSG00000185275",NA,NA
"ENSG00000185278.15","ENSG00000185278","ZBTB37","84614"
"ENSG00000185290.3","ENSG00000185290","NUPR2","389493"
"ENSG00000185291.11","ENSG00000185291","IL3RA","3563"
"ENSG00000185294.6","ENSG00000185294","SPPL2C","162540"
"ENSG00000185296.8","ENSG00000185296","LOC646012","646012"
"ENSG00000185298.12","ENSG00000185298","CCDC137","339230"
"ENSG00000185303.16","ENSG00000185303","SFTPA2","729238"
"ENSG00000185304.14","ENSG00000185304","RGPD2","729857"
"ENSG00000185305.10","ENSG00000185305","ARL15","54622"
"ENSG00000185306.12","ENSG00000185306","C12orf56","115749"
"ENSG00000185313.7","ENSG00000185313","SCN10A","6336"
"ENSG00000185319.5","ENSG00000185319",NA,NA
"ENSG00000185324.21","ENSG00000185324","CDK10","8558"
"ENSG00000185332.7","ENSG00000185332","TMEM105","284186"
"ENSG00000185338.5","ENSG00000185338","SOCS1","8651"
"ENSG00000185339.8","ENSG00000185339","TCN2","6948"
"ENSG00000185340.15","ENSG00000185340","GAS2L1","10634"
"ENSG00000185344.13","ENSG00000185344","ATP6V0A2","23545"
"ENSG00000185345.20","ENSG00000185345","PRKN","5071"
"ENSG00000185347.17","ENSG00000185347","TEDC1","283643"
"ENSG00000185352.8","ENSG00000185352","HS6ST3","266722"
"ENSG00000185359.12","ENSG00000185359","HGS","9146"
"ENSG00000185361.8","ENSG00000185361","TNFAIP8L1","126282"
"ENSG00000185372.3","ENSG00000185372","OR2V1","26693"
"ENSG00000185379.20","ENSG00000185379","RAD51D","5892"
"ENSG00000185385.4","ENSG00000185385","OR7A17","26333"
"ENSG00000185386.14","ENSG00000185386","MAPK11","5600"
"ENSG00000185390.2","ENSG00000185390",NA,NA
"ENSG00000185404.16","ENSG00000185404","SP140L","93349"
"ENSG00000185414.19","ENSG00000185414","MRPL30","51263"
"ENSG00000185418.15","ENSG00000185418","TARS3","123283"
"ENSG00000185420.18","ENSG00000185420","SMYD3","64754"
"ENSG00000185432.11","ENSG00000185432","TMT1A","25840"
"ENSG00000185433.8","ENSG00000185433","LINC00158","54072"
"ENSG00000185436.11","ENSG00000185436","IFNLR1","163702"
"ENSG00000185437.13","ENSG00000185437","SH3BGR","6450"
"ENSG00000185442.12","ENSG00000185442","FAM174B","400451"
"ENSG00000185448.10","ENSG00000185448","FAM47A","158724"
"ENSG00000185453.12","ENSG00000185453","ZSWIM9","374920"
"ENSG00000185467.7","ENSG00000185467","KPNA7","402569"
"ENSG00000185475.10","ENSG00000185475","TMEM179B","374395"
"ENSG00000185477.4","ENSG00000185477","GPRIN3","285513"
"ENSG00000185479.5","ENSG00000185479","KRT6B","3854"
"ENSG00000185480.11","ENSG00000185480","PARPBP","55010"
"ENSG00000185482.7","ENSG00000185482","STAC3","246329"
"ENSG00000185483.11","ENSG00000185483","ROR1","4919"
"ENSG00000185485.14","ENSG00000185485",NA,NA
"ENSG00000185495.10","ENSG00000185495",NA,NA
"ENSG00000185499.16","ENSG00000185499","MUC1","4582"
"ENSG00000185504.16","ENSG00000185504","FAAP100","80233"
"ENSG00000185507.20","ENSG00000185507","IRF7","3665"
"ENSG00000185513.16","ENSG00000185513","L3MBTL1","26013"
"ENSG00000185515.14","ENSG00000185515","BRCC3","79184"
"ENSG00000185518.11","ENSG00000185518","SV2B","9899"
"ENSG00000185519.8","ENSG00000185519","FAM131C","348487"
"ENSG00000185522.8","ENSG00000185522","LMNTD2","256329"
"ENSG00000185523.6","ENSG00000185523","SPATA45","149643"
"ENSG00000185527.11","ENSG00000185527","PDE6G","5148"
"ENSG00000185532.16","ENSG00000185532","PRKG1","5592"
"ENSG00000185551.14","ENSG00000185551","NR2F2","7026"
"ENSG00000185559.14","ENSG00000185559","DLK1","8788"
"ENSG00000185561.9","ENSG00000185561","TLCD2","727910"
"ENSG00000185565.11","ENSG00000185565","LSAMP","4045"
"ENSG00000185567.6","ENSG00000185567","AHNAK2","113146"
"ENSG00000185585.19","ENSG00000185585","OLFML2A","169611"
"ENSG00000185591.9","ENSG00000185591","SP1","6667"
"ENSG00000185594.5","ENSG00000185594","SPATA8","145946"
"ENSG00000185596.16","ENSG00000185596",NA,NA
"ENSG00000185607.5","ENSG00000185607",NA,NA
"ENSG00000185608.8","ENSG00000185608","MRPL40","64976"
"ENSG00000185610.6","ENSG00000185610","DBX2","440097"
"ENSG00000185614.4","ENSG00000185614","INKA1","389119"
"ENSG00000185615.15","ENSG00000185615","PDIA2","64714"
"ENSG00000185619.18","ENSG00000185619","PCGF3","10336"
"ENSG00000185621.11","ENSG00000185621","LMLN","89782"
"ENSG00000185624.14","ENSG00000185624","P4HB","5034"
"ENSG00000185627.17","ENSG00000185627","PSMD13","5719"
"ENSG00000185630.18","ENSG00000185630","PBX1","5087"
"ENSG00000185631.7","ENSG00000185631","RPL14P6","100288533"
"ENSG00000185633.10","ENSG00000185633","COXFA4L2","56901"
"ENSG00000185634.11","ENSG00000185634","SHC4","399694"
"ENSG00000185638.9","ENSG00000185638",NA,NA
"ENSG00000185640.5","ENSG00000185640","KRT79","338785"
"ENSG00000185641.6","ENSG00000185641",NA,NA
"ENSG00000185650.9","ENSG00000185650","ZFP36L1","677"
"ENSG00000185651.14","ENSG00000185651","UBE2L3","7332"
"ENSG00000185652.11","ENSG00000185652","NTF3","4908"
"ENSG00000185658.13","ENSG00000185658","BRWD1","54014"
"ENSG00000185662.9","ENSG00000185662","SMIM23","644994"
"ENSG00000185664.14","ENSG00000185664","PMEL","6490"
"ENSG00000185666.14","ENSG00000185666","SYN3","8224"
"ENSG00000185668.7","ENSG00000185668","POU3F1","5453"
"ENSG00000185669.5","ENSG00000185669","SNAI3","333929"
"ENSG00000185670.7","ENSG00000185670","ZBTB3","79842"
"ENSG00000185674.9","ENSG00000185674","LYG2","254773"
"ENSG00000185681.12","ENSG00000185681","MORN5","254956"
"ENSG00000185684.14","ENSG00000185684",NA,NA
"ENSG00000185686.17","ENSG00000185686","PRAME","23532"
"ENSG00000185689.16","ENSG00000185689",NA,NA
"ENSG00000185697.16","ENSG00000185697","MYBL1","4603"
"ENSG00000185700.10","ENSG00000185700","TTTY8B","100101118"
"ENSG00000185701.7","ENSG00000185701","OR5M5P","390166"
"ENSG00000185710.9","ENSG00000185710","SMG1P4","100507526"
"ENSG00000185716.11","ENSG00000185716","MOSMO","730094"
"ENSG00000185721.12","ENSG00000185721","DRG1","4733"
"ENSG00000185722.17","ENSG00000185722","ANKFY1","51479"
"ENSG00000185728.16","ENSG00000185728","YTHDF3","253943"
"ENSG00000185730.7","ENSG00000185730","ZNF696","79943"
"ENSG00000185736.15","ENSG00000185736","ADARB2","105"
"ENSG00000185737.12","ENSG00000185737","NRG3","10718"
"ENSG00000185739.13","ENSG00000185739","SRL","6345"
"ENSG00000185742.6","ENSG00000185742","C11orf87","399947"
"ENSG00000185745.9","ENSG00000185745","IFIT1","3434"
"ENSG00000185753.12","ENSG00000185753","CXorf38","159013"
"ENSG00000185758.9","ENSG00000185758","CLDN24","100132463"
"ENSG00000185760.15","ENSG00000185760","KCNQ5","56479"
"ENSG00000185761.10","ENSG00000185761","ADAMTSL5","339366"
"ENSG00000185774.15","ENSG00000185774","KCNIP4","80333"
"ENSG00000185775.9","ENSG00000185775","SPATA31A6","389730"
"ENSG00000185787.14","ENSG00000185787","MORF4L1","10933"
"ENSG00000185792.9","ENSG00000185792","NLRP9","338321"
"ENSG00000185798.7","ENSG00000185798","WDR53","348793"
"ENSG00000185800.11","ENSG00000185800","DMWD","1762"
"ENSG00000185803.9","ENSG00000185803","SLC52A2","79581"
"ENSG00000185808.13","ENSG00000185808","PIGP","51227"
"ENSG00000185811.18","ENSG00000185811","IKZF1","10320"
"ENSG00000185813.10","ENSG00000185813","PCYT2","5833"
"ENSG00000185818.7","ENSG00000185818","NAT8L","339983"
"ENSG00000185821.3","ENSG00000185821","OR6C76","390326"
"ENSG00000185823.3","ENSG00000185823","NPAP1","23742"
"ENSG00000185825.16","ENSG00000185825","BCAP31","10134"
"ENSG00000185829.17","ENSG00000185829","ARL17A","51326"
"ENSG00000185834.10","ENSG00000185834",NA,NA
"ENSG00000185837.3","ENSG00000185837","HDHD5-AS1","100130717"
"ENSG00000185838.13","ENSG00000185838","GNB1L","54584"
"ENSG00000185839.3","ENSG00000185839","AK2P1","266920"
"ENSG00000185842.15","ENSG00000185842","DNAH14","127602"
"ENSG00000185847.7","ENSG00000185847","VHRT","100131138"
"ENSG00000185860.13","ENSG00000185860","CCDC190","339512"
"ENSG00000185862.6","ENSG00000185862","EVI2B","2124"
"ENSG00000185863.7","ENSG00000185863","TMEM210","100505993"
"ENSG00000185864.16","ENSG00000185864","NPIPB4","440345"
"ENSG00000185869.14","ENSG00000185869","ZNF829","374899"
"ENSG00000185873.7","ENSG00000185873","TMPRSS11B","132724"
"ENSG00000185875.12","ENSG00000185875","THNSL1","79896"
"ENSG00000185880.12","ENSG00000185880","TRIM69","140691"
"ENSG00000185883.11","ENSG00000185883","ATP6V0C","527"
"ENSG00000185885.15","ENSG00000185885","IFITM1","8519"
"ENSG00000185888.5","ENSG00000185888","PRSS38","339501"
"ENSG00000185896.10","ENSG00000185896","LAMP1","3916"
"ENSG00000185897.6","ENSG00000185897","FFAR3","2865"
"ENSG00000185899.1","ENSG00000185899","TAS2R60","338398"
"ENSG00000185900.9","ENSG00000185900","POMK","84197"
"ENSG00000185903.10","ENSG00000185903","OR11N1P","392540"
"ENSG00000185904.11","ENSG00000185904","LINC00839","84856"
"ENSG00000185905.3","ENSG00000185905","C16orf54","283897"
"ENSG00000185909.14","ENSG00000185909","KLHDC8B","200942"
"ENSG00000185915.5","ENSG00000185915","KLHL34","257240"
"ENSG00000185917.13","ENSG00000185917","SETD4","54093"
"ENSG00000185920.15","ENSG00000185920","PTCH1","5727"
"ENSG00000185924.6","ENSG00000185924","RTN4RL1","146760"
"ENSG00000185926.1","ENSG00000185926","OR4C46","119749"
"ENSG00000185933.6","ENSG00000185933","CALHM1","255022"
"ENSG00000185940.10","ENSG00000185940","KRTAP5-5","439915"
"ENSG00000185942.11","ENSG00000185942","NKAIN3","286183"
"ENSG00000185946.15","ENSG00000185946","RNPC3","55599"
"ENSG00000185947.14","ENSG00000185947","ZNF267","10308"
"ENSG00000185950.8","ENSG00000185950","IRS2","8660"
"ENSG00000185955.4","ENSG00000185955","SPACDR","402573"
"ENSG00000185958.9","ENSG00000185958","FAM186A","121006"
"ENSG00000185960.14","ENSG00000185960","SHOX","6473"
"ENSG00000185962.1","ENSG00000185962","LCE3A","353142"
"ENSG00000185963.13","ENSG00000185963","BICD2","23299"
"ENSG00000185966.3","ENSG00000185966","LCE3E","353145"
"ENSG00000185972.5","ENSG00000185972","CCIN","881"
"ENSG00000185973.10","ENSG00000185973","TMLHE","55217"
"ENSG00000185974.6","ENSG00000185974","GRK1","6011"
"ENSG00000185982.6","ENSG00000185982","DEFB128","245939"
"ENSG00000185985.9","ENSG00000185985","SLITRK2","84631"
"ENSG00000185986.11","ENSG00000185986",NA,NA
"ENSG00000185988.13","ENSG00000185988","PLK5","126520"
"ENSG00000185989.10","ENSG00000185989","RASA3","22821"
"ENSG00000186001.13","ENSG00000186001","LRCH3","84859"
"ENSG00000186007.9","ENSG00000186007","LEMD1","93273"
"ENSG00000186008.7","ENSG00000186008","RPS4XP21","126235"
"ENSG00000186009.4","ENSG00000186009","ATP4B","496"
"ENSG00000186010.18","ENSG00000186010","NDUFA13","51079"
"ENSG00000186017.14","ENSG00000186017","ZNF566","84924"
"ENSG00000186019.10","ENSG00000186019","ZNF225-AS1","100379224"
"ENSG00000186020.12","ENSG00000186020","ZNF529","57711"
"ENSG00000186026.6","ENSG00000186026","ZNF284","342909"
"ENSG00000186038.9","ENSG00000186038","HTR3E","285242"
"ENSG00000186047.9","ENSG00000186047","DLEU7","220107"
"ENSG00000186049.8","ENSG00000186049","KRT73","319101"
"ENSG00000186051.6","ENSG00000186051","TAL2","6887"
"ENSG00000186056.10","ENSG00000186056","MATN1-AS1","100129196"
"ENSG00000186063.12","ENSG00000186063","AIDA","64853"
"ENSG00000186073.12","ENSG00000186073","CDIN1","84529"
"ENSG00000186074.18","ENSG00000186074","CD300LF","146722"
"ENSG00000186075.12","ENSG00000186075","ZPBP2","124626"
"ENSG00000186076.5","ENSG00000186076",NA,NA
"ENSG00000186081.11","ENSG00000186081","KRT5","3852"
"ENSG00000186082.9","ENSG00000186082","KRT18P14","119722"
"ENSG00000186086.18","ENSG00000186086","NBPF6","653149"
"ENSG00000186088.15","ENSG00000186088","GSAP","54103"
"ENSG00000186090.10","ENSG00000186090","HTR3D","200909"
"ENSG00000186092.6","ENSG00000186092","OR4F5","79501"
"ENSG00000186094.16","ENSG00000186094","AGBL4","84871"
"ENSG00000186103.3","ENSG00000186103","ARGFX","503582"
"ENSG00000186104.10","ENSG00000186104","CYP2R1","120227"
"ENSG00000186105.7","ENSG00000186105","LRRC70","100130733"
"ENSG00000186106.11","ENSG00000186106","ANKRD46","157567"
"ENSG00000186111.9","ENSG00000186111","PIP5K1C","23396"
"ENSG00000186113.1","ENSG00000186113","OR5D14","219436"
